"time","singleChiller.singleChiller.chillerWithHex2_1.chi.P","supplyTemp","returnTemp"
3630,636387.0438170878,291.5588600576356,291.5568715101908
3635,636387.2413811028,291.5588567991355,291.5569161420655
3640,636387.4389451315,291.5588535406353,291.5569607739403
3645,636387.6365091742,291.558850282135,291.557005405815
3650,636387.8340732309,291.5588470236348,291.5570500376897
3655,636388.0316373016,291.5588437651346,291.5570946695644
3660,636388.2292013888,291.5588405066345,291.5571393014391
3665,636388.4267654838,291.5588372481342,291.5571839333139
3670,636388.6243295965,291.558833989634,291.5572285651886
3675,636388.8218937232,291.5588307311338,291.5572731970633
3680,636389.0194578635,291.5588274726336,291.557317828938
3685,636389.2170220182,291.5588242141334,291.5573624608127
3690,636389.4145861865,291.5588209556332,291.5574070926875
3695,636389.612150369,291.558817697133,291.5574517245622
3700,636389.746945594,291.558815473904,291.557479381036
3705,636389.8005017727,291.5588145905799,291.5574850670125
3710,636389.8540579551,291.5588137072558,291.557490752989
3715,636389.9076141324,291.5588128239316,291.5574964389655
3720,636389.9611703139,291.5588119406075,291.5575021249421
3725,636390.0147264996,291.5588110572834,291.5575078109186
3730,636390.0682826798,291.5588101739592,291.5575134968951
3735,636390.1218388646,291.5588092906351,291.5575191828717
3740,636390.1753950531,291.558808407311,291.5575248688482
3745,636390.2289512366,291.5588075239868,291.5575305548247
3750,636390.2825074272,291.5588066406627,291.5575362408012
3755,636390.3360636162,291.5588057573386,291.5575419267777
