"time","coolingLoad","n","Mode","CT_c","CHP_c","CP_c","Chiller_c","Tset","Twb","valveOpen","Val9","Val10","StoragePumpSignal"
1800,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1805,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1810,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1815,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1820,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1825,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1830,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1835,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1840,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1845,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1850,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1855,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1860,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1865,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1870,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1875,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1880,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1885,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1890,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1895,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1900,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1905,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1910,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1915,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1920,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1925,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1930,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1935,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1940,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1945,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1950,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1955,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1960,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1965,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1970,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1975,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1980,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1985,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1990,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
1995,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2000,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2005,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2010,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2015,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2020,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2025,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2030,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2035,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2040,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2045,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2050,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2055,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2060,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2065,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2070,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2075,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2080,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2085,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2090,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2095,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2100,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2105,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2110,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2115,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2120,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2125,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2130,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2135,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2140,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2145,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2150,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2155,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2160,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2165,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2170,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2175,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2180,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2185,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2190,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2195,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2200,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2205,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2210,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2215,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2220,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2225,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2230,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2235,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2240,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2245,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2250,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2255,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2260,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2265,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2270,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2275,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2280,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2285,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2290,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2295,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2300,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2305,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2310,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2315,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2320,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2325,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2330,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2335,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2340,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2345,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2350,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2355,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2360,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2365,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2370,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2375,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2380,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2385,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2390,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2395,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2400,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2405,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2410,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2415,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2420,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2425,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2430,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2435,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2440,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2445,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2450,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2455,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2460,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2465,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2470,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2475,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2480,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2485,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2490,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2495,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2500,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2505,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2510,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2515,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2520,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2525,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2530,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2535,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2540,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2545,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2550,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2555,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2560,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2565,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2570,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2575,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2580,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2585,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2590,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2595,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2600,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2605,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2610,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2615,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2620,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2625,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2630,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2635,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2640,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2645,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2650,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2655,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2660,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2665,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2670,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2675,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2680,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2685,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2690,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2695,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2700,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2705,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2710,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2715,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2720,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2725,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2730,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2735,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2740,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2745,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2750,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2755,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2760,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2765,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2770,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2775,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2780,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2785,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2790,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2795,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2800,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2805,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2810,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2815,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2820,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2825,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2830,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2835,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2840,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2845,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2850,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2855,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2860,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2865,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2870,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2875,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2880,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2885,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2890,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2895,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2900,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2905,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2910,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2915,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2920,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2925,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2930,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2935,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2940,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2945,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2950,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2955,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2960,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2965,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2970,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2975,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2980,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2985,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2990,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
2995,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3000,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3005,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3010,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3015,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3020,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3025,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3030,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3035,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3040,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3045,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3050,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3055,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3060,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3065,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3070,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3075,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3080,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3085,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3090,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3095,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3100,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3105,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3110,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3115,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3120,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3125,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3130,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3135,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3140,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3145,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3150,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3155,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3160,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3165,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3170,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3175,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3180,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3185,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3190,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3195,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3200,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3205,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3210,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3215,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3220,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3225,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3230,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3235,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3240,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3245,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3250,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3255,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3260,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3265,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3270,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3275,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3280,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3285,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3290,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3295,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3300,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3305,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3310,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3315,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3320,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3325,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3330,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3335,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3340,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3345,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3350,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3355,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3360,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3365,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3370,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3375,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3380,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3385,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3390,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3395,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3400,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3405,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3410,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3415,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3420,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3425,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3430,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3435,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3440,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3445,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3450,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3455,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3460,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3465,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3470,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3475,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3480,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3485,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3490,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3495,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3500,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3505,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3510,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3515,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3520,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3525,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3530,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3535,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3540,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3545,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3550,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3555,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3560,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3565,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3570,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3575,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
3580,7000000,1,1,1,1,1,1,293.0264766355844,300.15,0,0,1,1
